img_filepath,has_apriltag,corners
captured_frames/frame_2427.jpg,True,"109.19851684570314,63.42169570922851,19.30913352966308,56.847053527832024,6.847829818725584,153.2660675048828,107.29252624511719,153.0043029785156"
captured_frames/frame_2428.jpg,True,"100.57336425781247,60.93686294555663,4.874189853668206,54.70568084716797,2.4372246265411417,152.66099548339844,96.62625122070312,151.1370391845703"
captured_frames/frame_2429.jpg,False,
captured_frames/frame_2430.jpg,False,
captured_frames/frame_2431.jpg,False,
captured_frames/frame_2432.jpg,False,
captured_frames/frame_2433.jpg,False,
captured_frames/frame_2434.jpg,False,
captured_frames/frame_2435.jpg,False,
captured_frames/frame_2436.jpg,False,
captured_frames/frame_2437.jpg,False,
captured_frames/frame_2438.jpg,False,
captured_frames/frame_2439.jpg,False,
captured_frames/frame_2440.jpg,False,
captured_frames/frame_2441.jpg,True,"134.98928833007812,52.67560958862303,62.990077972412095,64.80654144287112,59.621047973632834,142.63212585449222,143.39163208007812,136.15528869628903"
captured_frames/frame_2442.jpg,False,
captured_frames/frame_2443.jpg,True,"156.86790466308594,46.40057754516604,79.24516296386717,55.254859924316364,77.14701080322264,139.58012390136713,164.144775390625,134.51579284667972"
captured_frames/frame_2444.jpg,True,"166.59840393066403,51.98534011840819,85.91740417480469,58.09984588623049,84.52441406250001,142.71656799316406,173.0118408203125,139.02792358398435"
captured_frames/frame_2445.jpg,True,"175.25404357910153,58.429862976074226,95.57553100585936,61.060279846191364,93.51206207275392,147.13844299316406,181.7812957763672,145.38716125488284"
captured_frames/frame_2446.jpg,True,"186.62020874023438,61.31225585937498,101.27762603759764,61.44657516479493,97.38283538818357,148.63591003417972,190.39866638183594,149.72540283203122"
captured_frames/frame_2447.jpg,True,"193.35942077636722,61.89263916015624,103.65568542480467,59.64496231079103,98.31311035156246,146.85800170898438,193.9974365234375,149.3760986328125"
captured_frames/frame_2448.jpg,True,"186.8414154052734,58.681205749511705,102.33124542236324,55.397155761718764,93.43276977539061,146.31034851074222,185.56756591796875,148.18536376953122"
captured_frames/frame_2449.jpg,True,"180.27900695800784,57.426925659179695,91.75506591796874,54.39521026611329,84.17247772216794,148.3306121826172,177.2925262451172,149.2139739990234"
captured_frames/frame_2450.jpg,False,
captured_frames/frame_2451.jpg,True,"162.36334228515625,58.89377593994143,65.8954391479492,60.4691429138183,60.91819000244138,158.39135742187494,166.1348571777344,155.1503295898438"
captured_frames/frame_2452.jpg,True,"157.81756591796872,58.71327972412112,62.30358123779296,61.258899688720675,57.30488204956057,159.14176940917966,161.27009582519528,153.8495025634766"
captured_frames/frame_2453.jpg,False,
captured_frames/frame_2454.jpg,False,
captured_frames/frame_2455.jpg,True,"125.84005737304686,49.519302368164055,20.053810119628917,47.922996520996115,14.732583999633796,159.0806121826172,129.05120849609378,152.70321655273435"
captured_frames/frame_2456.jpg,True,"125.23406982421874,57.6280860900879,16.21640586853026,55.61887741088867,16.39415168762207,165.84721374511716,130.8796844482422,160.53753662109375"
captured_frames/frame_2457.jpg,True,"129.58290100097656,60.32263946533204,28.350490570068366,58.88305664062496,32.49889373779297,166.76696777343747,137.593994140625,162.89363098144534"
captured_frames/frame_2458.jpg,True,"140.28506469726562,59.6435661315918,40.94394302368164,58.28866958618164,39.93284606933593,155.9827117919922,150.65588378906247,153.48274230957028"
captured_frames/frame_2459.jpg,True,"150.318115234375,51.65441894531251,49.493041992187514,49.93819427490234,46.0841064453125,145.77638244628906,158.6040191650391,144.69224548339844"
captured_frames/frame_2460.jpg,True,"158.0818786621094,42.044086456298814,51.96950149536133,39.320583343505845,49.92800140380859,142.246337890625,160.56582641601562,142.22494506835938"
captured_frames/frame_2461.jpg,False,
captured_frames/frame_2462.jpg,False,
captured_frames/frame_2463.jpg,False,
captured_frames/frame_2464.jpg,False,
captured_frames/frame_2465.jpg,False,
captured_frames/frame_2466.jpg,False,
captured_frames/frame_2467.jpg,False,
captured_frames/frame_2468.jpg,False,
captured_frames/frame_2469.jpg,False,
captured_frames/frame_2470.jpg,False,
captured_frames/frame_2471.jpg,True,"254.1681518554687,33.61066818237306,150.9013671875,37.067855834960916,151.36515808105472,140.0295867919922,262.287109375,140.35798645019534"
captured_frames/frame_2472.jpg,True,"259.1637878417968,33.71974182128902,152.2333221435547,37.76101303100591,152.4747161865234,138.75767517089847,265.61004638671875,135.28636169433588"
captured_frames/frame_2473.jpg,False,
captured_frames/frame_2474.jpg,False,
captured_frames/frame_2475.jpg,True,"240.44519042968744,0.30178049206734725,136.09059143066406,11.60761833190918,139.56040954589847,114.38420104980467,254.4097900390625,99.02743530273439"
captured_frames/frame_2476.jpg,False,
captured_frames/frame_2477.jpg,True,"238.98049926757812,0.6391714811325103,131.47271728515625,11.893561363220215,143.4939422607422,116.08345031738281,254.38595581054685,101.41802215576172"
captured_frames/frame_2478.jpg,True,"241.97113037109378,5.835043430328366,141.7154083251953,23.01610565185548,151.3583984375,121.01068115234376,257.7674865722656,109.50092315673825"
captured_frames/frame_2479.jpg,True,"249.12477111816406,9.498779296875002,147.04895019531247,26.99040603637697,153.86007690429688,123.92331695556642,263.3356628417969,113.13039398193358"
captured_frames/frame_2480.jpg,True,"251.9618225097656,9.151781082153308,152.07092285156253,26.876163482665998,159.62361145019534,121.40135955810547,266.43426513671875,110.34136199951173"
captured_frames/frame_2481.jpg,True,"256.6159362792969,5.3748850822448615,160.03421020507812,23.55986595153809,166.95520019531253,114.92471313476565,273.7981262207031,103.32044982910158"
captured_frames/frame_2482.jpg,True,"265.7847290039063,-1.470708489418016,165.6644439697266,14.81131649017332,173.3307342529297,106.24091339111325,282.1495056152344,93.37329101562501"
captured_frames/frame_2483.jpg,False,
captured_frames/frame_2484.jpg,False,
captured_frames/frame_2485.jpg,False,
captured_frames/frame_2486.jpg,False,
captured_frames/frame_2487.jpg,False,
captured_frames/frame_2488.jpg,False,
captured_frames/frame_2489.jpg,False,
captured_frames/frame_2490.jpg,False,
captured_frames/frame_2491.jpg,False,
captured_frames/frame_2492.jpg,False,
captured_frames/frame_2493.jpg,False,
captured_frames/frame_2494.jpg,False,
captured_frames/frame_2495.jpg,True,"303.38461303710955,4.543208122253413,217.25660705566406,11.120047569274908,221.53855895996082,98.81732940673828,311.5499572753906,92.32603454589842"
captured_frames/frame_2496.jpg,True,"294.4684448242188,15.382011413574226,208.76210021972656,23.683021545410153,213.41349792480472,107.96237945556642,302.8416442871094,101.0369338989258"
captured_frames/frame_2497.jpg,True,"286.98205566406256,21.15076637268065,202.02864074707028,31.087087631225558,206.48152160644528,114.14596557617188,293.7523193359375,107.08448791503908"
captured_frames/frame_2498.jpg,False,
captured_frames/frame_2499.jpg,False,
captured_frames/frame_2500.jpg,True,"251.7649230957031,31.293008804321303,174.29208374023435,40.67089462280275,176.496337890625,117.98981475830077,256.4302673339844,111.78575134277342"
captured_frames/frame_2501.jpg,True,"248.24377441406247,37.45817565917971,168.18466186523438,46.3831253051758,171.97708129882812,122.77771759033202,254.52462768554688,116.94621276855467"
captured_frames/frame_2502.jpg,True,"245.2925262451172,38.43772125244141,166.4861907958984,47.076446533203146,170.98085021972656,120.53857421875001,252.2427215576172,114.2516403198242"
captured_frames/frame_2503.jpg,True,"242.55909729003903,35.24705123901366,164.77537536621097,43.810371398925795,170.23065185546875,115.53718566894531,250.4639434814453,108.26138305664061"
captured_frames/frame_2504.jpg,True,"240.29589843750003,31.25858116149903,163.69644165039062,39.68347167968751,170.61735534667963,111.9179916381836,249.3611602783203,104.29362487792969"
captured_frames/frame_2505.jpg,True,"239.07807922363278,30.55306243896484,164.29316711425778,38.118942260742195,172.65313720703125,110.85456848144531,249.09057617187497,103.74513244628905"
captured_frames/frame_2506.jpg,True,"239.77636718749997,35.80306625366211,166.47454833984375,40.81014251708984,173.12336730957034,112.25077819824219,247.09445190429688,106.20053863525392"
captured_frames/frame_2507.jpg,False,
captured_frames/frame_2508.jpg,False,
captured_frames/frame_2509.jpg,True,"211.88063049316406,59.6456985473633,144.5321197509766,61.34785842895509,146.19702148437503,125.76171112060547,216.46385192871094,123.73470306396486"
captured_frames/frame_2510.jpg,True,"212.90806579589847,61.54763793945313,146.7532043457031,64.31256103515624,146.68878173828122,127.8628158569336,216.76609802246097,126.26016998291018"
captured_frames/frame_2511.jpg,True,"212.9769744873047,60.100116729736314,146.75755310058597,63.17465972900392,145.88262939453128,120.3725051879883,214.64463806152344,119.02771759033202"
captured_frames/frame_2512.jpg,False,
captured_frames/frame_2513.jpg,True,"209.30798339843753,43.68607330322264,142.29736328125003,47.26866912841798,140.90072631835938,108.1287841796875,210.53906250000003,107.53833007812499"
captured_frames/frame_2514.jpg,True,"207.5469055175781,40.51346588134764,140.99423217773438,42.139049530029276,139.7873077392578,107.26935577392578,206.85523986816406,106.8951873779297"
captured_frames/frame_2515.jpg,True,"203.09159851074222,46.161781311035156,136.8033599853515,45.126934051513665,135.7143402099609,109.74909210205078,203.41937255859375,109.52371215820312"
captured_frames/frame_2516.jpg,True,"195.8447113037109,49.702560424804695,134.11463928222656,47.5278091430664,131.62034606933597,112.65276336669922,195.03460693359372,113.63442230224611"
captured_frames/frame_2517.jpg,True,"189.190185546875,52.47584915161134,125.76950836181638,49.48209762573242,121.84447479248045,114.46076202392578,188.91969299316406,116.01905822753908"
captured_frames/frame_2518.jpg,True,"187.12678527832037,53.60812759399414,121.41179656982423,50.65448760986329,118.65026092529295,115.59120178222656,186.8325958251953,117.85829162597655"
captured_frames/frame_2519.jpg,False,
captured_frames/frame_2520.jpg,False,
captured_frames/frame_2521.jpg,False,
captured_frames/frame_2522.jpg,False,
captured_frames/frame_2523.jpg,False,
captured_frames/frame_2524.jpg,False,
captured_frames/frame_2525.jpg,False,
captured_frames/frame_2526.jpg,False,
captured_frames/frame_2527.jpg,False,
captured_frames/frame_2528.jpg,False,
captured_frames/frame_2529.jpg,False,
captured_frames/frame_2530.jpg,False,
captured_frames/frame_2531.jpg,False,
captured_frames/frame_2532.jpg,False,
captured_frames/frame_2533.jpg,False,
captured_frames/frame_2534.jpg,False,
captured_frames/frame_2535.jpg,False,
captured_frames/frame_2536.jpg,False,
captured_frames/frame_2537.jpg,False,
captured_frames/frame_2538.jpg,False,
captured_frames/frame_2539.jpg,False,
captured_frames/frame_2540.jpg,False,
captured_frames/frame_2541.jpg,False,
captured_frames/frame_2542.jpg,False,
captured_frames/frame_2543.jpg,False,
captured_frames/frame_2544.jpg,False,
captured_frames/frame_2545.jpg,False,
captured_frames/frame_2546.jpg,False,
captured_frames/frame_2547.jpg,False,
captured_frames/frame_2548.jpg,False,
captured_frames/frame_2549.jpg,False,
captured_frames/frame_2550.jpg,False,
captured_frames/frame_2551.jpg,False,
captured_frames/frame_2552.jpg,False,
captured_frames/frame_2553.jpg,False,
captured_frames/frame_2554.jpg,True,"147.08428955078122,58.377044677734375,78.37280273437499,46.67416763305662,78.15395355224611,126.29217529296875,142.92758178710938,127.88168334960939"
captured_frames/frame_2555.jpg,True,"143.68118286132812,65.73934173583986,82.09061431884764,52.871227264404276,78.91075134277342,128.5334777832031,139.5373077392578,130.5292205810547"
captured_frames/frame_2556.jpg,False,
captured_frames/frame_2557.jpg,False,
captured_frames/frame_2558.jpg,True,"124.21163940429686,77.4763641357422,76.37873840332031,65.75943756103514,80.11180114746094,132.34742736816403,127.47087097167969,133.90652465820312"
captured_frames/frame_2559.jpg,True,"123.99266052246094,82.06149291992183,76.65732574462892,70.4148406982422,79.68391418457031,133.63964843750003,126.54924011230467,135.56332397460935"
captured_frames/frame_2560.jpg,True,"123.73651885986327,86.05147552490239,75.14942932128905,74.2895812988281,75.30519104003908,134.8691253662109,125.31449127197266,139.04466247558597"
captured_frames/frame_2561.jpg,True,"124.17083740234375,88.7733840942383,73.85052490234374,77.6591796875,72.92848205566405,136.03192138671872,125.33020782470703,140.8991241455078"
captured_frames/frame_2562.jpg,True,"122.6166687011719,89.31882476806642,70.95538330078124,79.43517303466797,69.81111907958983,136.95774841308594,123.77794647216797,141.34629821777344"
captured_frames/frame_2563.jpg,True,"119.30509185791014,88.3235855102539,68.16349029541014,79.33240509033207,66.56851959228516,137.66577148437503,119.10389709472655,141.03106689453122"
captured_frames/frame_2564.jpg,False,
captured_frames/frame_2565.jpg,True,"99.0823211669922,83.79445648193361,45.29766464233398,76.01078033447263,46.011100769042955,139.02279663085935,100.24627685546875,138.87805175781253"
captured_frames/frame_2566.jpg,False,
captured_frames/frame_2567.jpg,False,
captured_frames/frame_2568.jpg,False,
captured_frames/frame_2569.jpg,True,"70.28814697265625,92.95854187011717,20.216150283813484,86.44172668457028,22.81690788269043,151.8900146484375,71.99083709716797,148.1037139892578"
captured_frames/frame_2570.jpg,True,"68.24710083007812,94.296875,19.23203468322755,88.25872039794918,22.33636474609375,152.373046875,70.47690582275389,148.6641540527344"
captured_frames/frame_2571.jpg,True,"67.69429779052733,93.52520751953122,18.958505630493153,87.36721038818361,21.672239303588874,148.94558715820315,70.39818572998047,146.32344055175778"
captured_frames/frame_2572.jpg,True,"69.21952056884766,91.81398010253905,19.42098426818847,85.35910034179686,21.420829772949222,143.7111053466797,71.10427856445312,142.9586181640625"
captured_frames/frame_2573.jpg,False,
captured_frames/frame_2574.jpg,False,
captured_frames/frame_2575.jpg,False,
captured_frames/frame_2576.jpg,False,
captured_frames/frame_2577.jpg,False,
captured_frames/frame_2578.jpg,False,
captured_frames/frame_2579.jpg,False,
captured_frames/frame_2580.jpg,False,
captured_frames/frame_2581.jpg,False,
captured_frames/frame_2582.jpg,False,
captured_frames/frame_2583.jpg,False,
captured_frames/frame_2584.jpg,False,
captured_frames/frame_2585.jpg,False,
captured_frames/frame_2586.jpg,False,
captured_frames/frame_2587.jpg,False,
captured_frames/frame_2588.jpg,False,
captured_frames/frame_2589.jpg,False,
captured_frames/frame_2590.jpg,False,
captured_frames/frame_2591.jpg,False,
captured_frames/frame_2592.jpg,False,
captured_frames/frame_2593.jpg,False,
captured_frames/frame_2594.jpg,True,"192.16966247558594,60.08289337158203,135.26492309570312,56.21967697143556,136.87139892578125,117.78364562988281,194.3048858642578,117.93058013916016"
captured_frames/frame_2595.jpg,True,"191.40364074707034,56.887268066406236,134.07611083984375,50.58530807495115,135.78341674804685,116.9349594116211,193.02937316894534,117.58774566650392"
captured_frames/frame_2596.jpg,True,"186.7782897949219,62.10198974609375,132.91322326660162,54.69227981567382,133.2304534912109,118.84582519531251,186.72467041015625,120.25997161865236"
captured_frames/frame_2597.jpg,False,
captured_frames/frame_2598.jpg,False,
captured_frames/frame_2599.jpg,True,"161.47035217285162,74.10560607910158,109.0938034057617,65.97821044921876,108.43538665771482,131.17893981933594,163.0399169921875,133.18574523925778"
captured_frames/frame_2600.jpg,False,
captured_frames/frame_2601.jpg,True,"149.57054138183594,69.98429870605467,92.88508605957031,61.95303726196295,93.3661880493164,124.44657135009768,152.1371002197266,125.44694519042967"
captured_frames/frame_2602.jpg,True,"147.09957885742188,63.51086044311523,86.18838500976561,55.85803604125976,88.31546020507811,120.1950912475586,150.5403289794922,120.97822570800781"
captured_frames/frame_2603.jpg,True,"144.73846435546878,57.68493652343749,82.02729034423828,50.80490493774415,83.69293212890622,114.81542205810547,148.43055725097653,115.14280700683592"
captured_frames/frame_2604.jpg,True,"145.21351623535156,50.88417434692382,79.97154235839844,44.20758438110349,82.65764617919922,111.9396743774414,148.7738037109375,112.37413024902344"
captured_frames/frame_2605.jpg,True,"145.20957946777344,47.55126953125,79.5208282470703,41.07467651367188,83.16607666015624,110.81126403808594,148.9718780517578,111.281982421875"
captured_frames/frame_2606.jpg,True,"146.72758483886716,46.612850189208984,80.63662719726562,40.46635437011717,83.0599594116211,110.24645233154297,150.4385986328125,110.32886505126956"
captured_frames/frame_2607.jpg,True,"143.62350463867188,44.74711608886719,77.9145278930664,38.800788879394524,80.60189819335936,108.07299041748047,148.5105743408203,108.07893371582031"
captured_frames/frame_2608.jpg,True,"144.324462890625,42.8298225402832,81.44459533691405,37.287883758544915,88.20482635498045,107.25360107421875,151.9970397949219,106.93218994140625"
captured_frames/frame_2609.jpg,True,"151.23005676269528,41.76865386962892,88.61029815673828,36.461223602294915,95.25461578369143,103.21602630615234,158.9922332763672,102.5932312011719"
captured_frames/frame_2610.jpg,True,"157.09680175781253,37.15065765380861,93.57495880126956,31.919273376464847,100.15870666503908,97.30887603759766,164.71702575683594,96.4489974975586"
captured_frames/frame_2611.jpg,True,"162.33601379394526,30.481325149536136,94.64705657958984,25.183137893676758,100.84014892578128,94.03071594238281,170.00227355957028,92.87881469726562"
captured_frames/frame_2612.jpg,False,
captured_frames/frame_2613.jpg,False,
captured_frames/frame_2614.jpg,False,
captured_frames/frame_2615.jpg,False,
captured_frames/frame_2616.jpg,False,
captured_frames/frame_2617.jpg,True,"248.86003112792963,15.402405738830558,176.08010864257815,15.716650962829593,180.6409149169922,85.99613952636719,255.2794189453125,85.5154800415039"
captured_frames/frame_2618.jpg,True,"252.92459106445312,8.260409355163565,181.4030914306641,6.938412189483643,186.91323852539065,82.50888824462892,258.70730590820307,82.88269042968749"
captured_frames/frame_2619.jpg,True,"258.5018310546875,6.161335945129388,188.3551483154297,1.1704132556915383,195.3802947998047,80.85931396484376,264.32208251953125,82.22882843017577"
captured_frames/frame_2620.jpg,True,"265.05676269531256,5.651692867279057,197.5033721923828,0.6756073832511905,202.76661682128906,80.18769836425781,272.19073486328125,82.4368362426758"
captured_frames/frame_2621.jpg,False,
captured_frames/frame_2622.jpg,True,"281.4084777832031,6.770375728607172,215.80323791503903,1.7769690752029386,220.45172119140622,80.08328247070312,287.14474487304693,83.69248199462892"
captured_frames/frame_2623.jpg,True,"280.0830383300782,6.153687000274661,214.8313140869141,1.8744915723800704,218.4647521972656,79.5585708618164,285.5506591796875,83.26338958740234"
captured_frames/frame_2624.jpg,True,"278.037109375,5.090933799743651,212.49618530273438,3.5221362113952477,216.080078125,79.35734558105469,283.7488708496094,82.76882171630861"
captured_frames/frame_2625.jpg,False,
captured_frames/frame_2626.jpg,False,
captured_frames/frame_2627.jpg,False,
captured_frames/frame_2628.jpg,False,
captured_frames/frame_2629.jpg,False,
captured_frames/frame_2630.jpg,False,
captured_frames/frame_2631.jpg,False,
captured_frames/frame_2632.jpg,False,
captured_frames/frame_2633.jpg,False,
captured_frames/frame_2634.jpg,False,
captured_frames/frame_2635.jpg,False,
captured_frames/frame_2636.jpg,False,
captured_frames/frame_2637.jpg,False,
captured_frames/frame_2638.jpg,False,
captured_frames/frame_2639.jpg,False,
captured_frames/frame_2640.jpg,False,
captured_frames/frame_2641.jpg,False,
captured_frames/frame_2642.jpg,False,
captured_frames/frame_2643.jpg,True,"169.18565368652344,4.981816768646237,95.6803665161133,0.9015704989433395,102.42948913574222,82.70040130615234,178.27911376953125,81.86934661865233"
captured_frames/frame_2644.jpg,False,
captured_frames/frame_2645.jpg,True,"166.082015991211,4.390504360198972,86.94061279296874,0.8565396666526668,94.2428131103515,83.17131042480469,175.53591918945312,81.8351287841797"
captured_frames/frame_2646.jpg,False,
captured_frames/frame_2647.jpg,True,"163.8488311767578,4.7637948989868155,83.97888946533202,1.6008096933364766,89.65265655517577,84.11382293701172,172.1789093017578,81.81455993652344"
captured_frames/frame_2648.jpg,False,
captured_frames/frame_2649.jpg,True,"162.31771850585935,5.313765525817877,80.51675415039062,4.514915943145741,86.39234161376955,85.16942596435545,171.1378631591797,81.79313659667969"
captured_frames/frame_2650.jpg,False,
captured_frames/frame_2651.jpg,True,"164.55439758300784,4.741804599761964,84.08789825439452,6.279105663299572,88.09249877929686,84.03771209716797,173.0142059326172,80.2501754760742"
captured_frames/frame_2652.jpg,False,
captured_frames/frame_2653.jpg,True,"167.554443359375,2.2230513095855673,87.13159179687499,4.464067935943599,89.0923843383789,79.04834747314453,173.65805053710938,76.03311157226562"
captured_frames/frame_2654.jpg,False,
captured_frames/frame_2655.jpg,False,
captured_frames/frame_2656.jpg,False,
captured_frames/frame_2657.jpg,False,
captured_frames/frame_2658.jpg,False,
captured_frames/frame_2659.jpg,False,
captured_frames/frame_2660.jpg,False,
captured_frames/frame_2661.jpg,False,
captured_frames/frame_2662.jpg,False,
captured_frames/frame_2663.jpg,False,
captured_frames/frame_2664.jpg,False,
captured_frames/frame_2665.jpg,False,
captured_frames/frame_2666.jpg,False,
captured_frames/frame_2667.jpg,False,
captured_frames/frame_2668.jpg,False,
captured_frames/frame_2669.jpg,False,
captured_frames/frame_2670.jpg,False,
captured_frames/frame_2671.jpg,False,
captured_frames/frame_2672.jpg,True,"287.2239685058594,70.20915222167967,196.4921417236328,73.41487121582031,197.63462829589844,159.70834350585938,283.231201171875,160.91806030273438"
captured_frames/frame_2673.jpg,False,
captured_frames/frame_2674.jpg,False,
captured_frames/frame_2675.jpg,False,
captured_frames/frame_2676.jpg,False,
captured_frames/frame_2677.jpg,False,
captured_frames/frame_2678.jpg,False,
captured_frames/frame_2679.jpg,False,
captured_frames/frame_2680.jpg,False,
captured_frames/frame_2681.jpg,False,
captured_frames/frame_2682.jpg,False,
captured_frames/frame_2683.jpg,False,
captured_frames/frame_2684.jpg,False,
captured_frames/frame_2685.jpg,False,
captured_frames/frame_2686.jpg,False,
captured_frames/frame_2687.jpg,False,
captured_frames/frame_2688.jpg,False,
captured_frames/frame_2689.jpg,False,
captured_frames/frame_2690.jpg,True,"202.54637145996097,83.21474456787111,130.0769348144531,85.09165954589844,131.40368652343744,157.45553588867185,207.69683837890628,155.01846313476562"
captured_frames/frame_2691.jpg,False,
captured_frames/frame_2692.jpg,True,"202.8169555664063,82.13355255126956,129.84793090820315,83.78338623046872,132.02223205566403,149.88166809082028,207.8857421875,147.17326354980472"
captured_frames/frame_2693.jpg,False,
captured_frames/frame_2694.jpg,False,
captured_frames/frame_2695.jpg,False,
captured_frames/frame_2696.jpg,True,"207.30924987792972,63.80629730224612,135.47070312500006,65.87190246582033,139.7078094482422,136.02388000488276,214.9415283203125,132.3070068359375"
captured_frames/frame_2697.jpg,False,
captured_frames/frame_2698.jpg,True,"212.19158935546872,55.95750808715821,139.2526397705078,58.24924087524415,144.94010925292972,133.42149353027344,219.6140899658203,129.91140747070312"
captured_frames/frame_2699.jpg,False,
captured_frames/frame_2700.jpg,True,"218.65855407714844,55.6931800842285,143.69725036621094,56.66558456420899,148.7483673095703,134.38591003417972,225.02291870117188,131.1078338623047"
captured_frames/frame_2701.jpg,True,"152.90589904785153,104.67746734619136,68.25080871582031,104.78670501708982,70.80428314208986,192.23481750488284,158.9702606201172,183.7041168212891"
captured_frames/frame_2702.jpg,True,"223.49119567871097,60.08597564697263,150.78260803222653,59.729145050048864,155.63143920898435,138.5153045654297,230.24851989746094,136.10452270507807"
captured_frames/frame_2703.jpg,False,
captured_frames/frame_2704.jpg,True,"229.7306213378906,63.98941040039063,159.07209777832028,62.221065521240234,164.1338653564453,141.75547790527344,236.30151367187497,140.4624481201172"
captured_frames/frame_2705.jpg,True,"154.32894897460938,122.46105957031251,67.74997711181642,125.11946105957031,70.17589569091797,216.67900085449216,160.5858306884766,205.71458435058597"
captured_frames/frame_2706.jpg,True,"238.274658203125,64.98209381103514,167.99876403808597,62.73735809326173,171.86073303222656,142.0087890625,244.02381896972656,141.32829284667966"
captured_frames/frame_2707.jpg,True,"153.7189178466797,128.72822570800778,66.4279556274414,131.64471435546872,68.47548675537111,226.79522705078125,160.1431427001953,214.82208251953125"
captured_frames/frame_2708.jpg,True,"246.29158020019526,63.440185546874986,176.5646514892578,60.42142868041993,179.7878112792969,138.20964050292972,250.94541931152344,138.17201232910156"
captured_frames/frame_2709.jpg,True,"152.19786071777347,131.33323669433594,64.77784729003908,134.2945098876953,66.14994049072266,231.00865173339844,157.63414001464844,218.90774536132812"
captured_frames/frame_2710.jpg,True,"255.6529846191406,59.15453720092774,184.0460510253906,55.71083068847656,185.33015441894528,133.95765686035156,259.340087890625,134.79626464843753"
captured_frames/frame_2711.jpg,True,"148.4750213623047,130.66419982910153,59.80456161499023,133.65344238281253,60.874729156494155,230.1526031494141,154.34584045410156,217.81750488281244"
captured_frames/frame_2712.jpg,True,"262.943603515625,56.00432968139648,189.6605682373047,51.65099334716801,190.3335723876953,133.21897888183597,264.1544189453125,134.64045715332028"
captured_frames/frame_2713.jpg,True,"145.75204467773438,128.53581237792972,56.06407546997068,131.19290161132815,57.19664001464841,227.09832763671872,150.64930725097656,215.03060913085938"
captured_frames/frame_2714.jpg,True,"268.7496948242187,58.774517059326136,195.93807983398435,53.70638656616211,195.3844146728516,135.21113586425784,269.394287109375,136.7144775390625"
captured_frames/frame_2715.jpg,True,"140.50978088378906,124.88953399658199,51.08887863159179,127.15546417236322,50.85269927978515,223.4869384765625,145.842041015625,210.8282928466797"
captured_frames/frame_2716.jpg,True,"272.0513000488281,65.41988372802736,199.7075500488281,59.78265762329096,199.0613861083984,139.82623291015625,270.7525939941406,141.38272094726568"
captured_frames/frame_2717.jpg,True,"133.99949645996094,120.2899932861328,44.124656677246094,122.41640472412105,43.98516845703127,219.57566833496094,138.49516296386716,206.72233581542972"
captured_frames/frame_2718.jpg,True,"273.2604370117188,68.88774871826172,203.36631774902347,63.469554901123026,202.81042480468747,143.42965698242185,271.5256042480469,144.13713073730472"
captured_frames/frame_2719.jpg,True,"124.62409210205077,115.47387695312501,34.78357696533202,117.2783660888671,33.711635589599624,216.1015472412109,127.79169464111328,203.53117370605474"
captured_frames/frame_2720.jpg,True,"273.55245971679693,71.1433639526367,206.3524627685547,65.62597656250001,205.25624084472653,144.13253784179688,271.2839050292969,144.49382019042966"
captured_frames/frame_2721.jpg,False,
captured_frames/frame_2722.jpg,True,"272.25299072265625,72.6845474243164,207.2654724121094,67.04364776611327,205.56774902343753,142.8809051513672,269.72659301757807,143.38560485839844"
captured_frames/frame_2723.jpg,False,
captured_frames/frame_2724.jpg,True,"271.7716369628905,72.51496124267577,208.0079193115234,66.91960906982418,206.09564208984375,140.7988586425781,269.1290588378906,141.66148376464847"
captured_frames/frame_2725.jpg,False,
captured_frames/frame_2726.jpg,True,"269.6122741699219,74.00524139404295,207.75320434570315,69.23119354248051,205.81567382812503,140.43992614746097,267.0694274902343,141.15968322753903"
captured_frames/frame_2727.jpg,False,
captured_frames/frame_2728.jpg,True,"265.7923889160156,76.2464828491211,205.77580261230466,72.04174041748047,204.52931213378903,140.15281677246094,263.8912353515625,140.93447875976562"
captured_frames/frame_2729.jpg,False,
captured_frames/frame_2730.jpg,True,"261.90100097656244,79.1805419921875,204.35285949707034,75.48627471923825,203.6659088134766,140.66128540039062,260.9833679199218,141.18957519531253"
captured_frames/frame_2731.jpg,False,
captured_frames/frame_2732.jpg,True,"258.11138916015625,81.24281311035153,203.04190063476565,78.10987854003903,202.9337158203125,140.78860473632812,258.030517578125,140.97418212890625"
captured_frames/frame_2733.jpg,False,
captured_frames/frame_2734.jpg,True,"254.24456787109375,83.81719970703125,201.27545166015625,81.67086791992192,201.63206481933594,141.43832397460938,255.14642333984372,141.29290771484375"
captured_frames/frame_2735.jpg,False,
captured_frames/frame_2736.jpg,True,"252.11135864257804,88.92824554443362,199.5828704833984,87.65201568603516,200.67271423339847,143.8083038330078,253.13455200195315,143.15715026855472"
captured_frames/frame_2737.jpg,False,
captured_frames/frame_2738.jpg,True,"249.0595245361328,96.05223083496092,198.25115966796872,95.1607131958008,198.90921020507807,148.74513244628906,250.05728149414065,147.78956604003906"
captured_frames/frame_2739.jpg,True,"154.01165771484375,64.02370452880861,57.89889144897462,62.96121978759764,71.81088256835936,168.24732971191403,167.42721557617188,155.8584899902344"
captured_frames/frame_2740.jpg,True,"246.73440551757812,103.1389694213867,197.12701416015628,102.49130249023435,198.17729187011722,153.89605712890625,247.9012145996094,152.7039489746094"
